object_url,lat,lon,original_name,new_name,second_part,number_of_occurrences,place_url,distance_km
https://www.openstreetmap.org/node/10040279571,40.4199899,49.9867912,Nizaməddin Məscidi \ Əmircan,Nizaməddin Məscidi,Əmircan,28,https://www.openstreetmap.org/node/1885271086,0.35
https://www.openstreetmap.org/node/10040373035,40.4203452,49.9965229,Sosial Müdafiə Mərkəzi \ Suraxanı,Sosial Müdafiə Mərkəzi,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.46
https://www.openstreetmap.org/node/10040373102,40.4225536,49.992637,Murtuza Muxtarov heykəli \ Suraxanı,Murtuza Muxtarov heykəli,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.83
https://www.openstreetmap.org/node/10040387932,40.4259452,49.9974409,11 Saylı Təcili Yardım Stansiyası \ Suraxanı,11 Saylı Təcili Yardım Stansiyası,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.76
https://www.openstreetmap.org/node/10040387960,40.4242453,49.9965839,Heydər Əliyev abidə \ Suraxanı,Heydər Əliyev abidə,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.65
https://www.openstreetmap.org/node/10040387965,40.4243117,49.995727,İcra Hakimiyyəti \ Suraxanı Rayonu,İcra Hakimiyyəti,Suraxanı Rayonu,2,,
https://www.openstreetmap.org/node/10040408148,40.421552,49.9974248,Qarabağ Futbol Klubu \ Suraxanı,Qarabağ Futbol Klubu,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.41
https://www.openstreetmap.org/node/10040408149,40.421748,49.9971472,Qarabağ Stadionu \ Suraxanı,Qarabağ Stadionu,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.44
https://www.openstreetmap.org/node/10040414990,40.4208139,49.9950041,Prokurorluq \ Suraxanı,Prokurorluq,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.59
https://www.openstreetmap.org/node/10040415001,40.4215255,49.9943188,Məhkəmə Tibbi Ekspertiza \ Suraxanı,Məhkəmə Tibbi Ekspertiza,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.66
https://www.openstreetmap.org/node/10043347897,40.4186646,49.9955982,Gilava Kafe \ Suraxanı,Gilava Kafe,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.55
https://www.openstreetmap.org/node/10043347898,40.419705,49.9965383,Uşaq Evi \ Suraxanı,Uşaq Evi,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.45
https://www.openstreetmap.org/node/10043396360,40.420407,49.9964371,Əmək Müfəttişliyi \ Suraxanı,Əmək Müfəttişliyi,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.46
https://www.openstreetmap.org/node/10043396361,40.4197449,50.0045796,İcmal Qəzeti \ Suraxanı,İcmal Qəzeti,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.23
https://www.openstreetmap.org/node/10043396362,40.4192793,50.0042617,Qızıl Aypara \ Suraxanı,Qızıl Aypara,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.22
https://www.openstreetmap.org/node/10043396363,40.4196448,50.0046051,Dövlət Sığorta Agentliyi \ Suraxanı,Dövlət Sığorta Agentliyi,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.23
https://www.openstreetmap.org/node/10043396364,40.4196081,50.0044548,Daşınmaz Əmlak \ Suraxanı,Daşınmaz Əmlak,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.22
https://www.openstreetmap.org/node/10043396365,40.4195734,50.0042912,Əmək və Məşğulluk Mərkəzi \ Suraxanı,Əmək və Məşğulluk Mərkəzi,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.21
https://www.openstreetmap.org/node/10043396372,40.4198388,50.0043945,50 qəpik Kafe \ Suraxanı,50 qəpik Kafe,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.21
https://www.openstreetmap.org/node/10043396383,40.4198531,50.0038755,Halal Süfrə \ Suraxanı,Halal Süfrə,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.17
https://www.openstreetmap.org/node/10043396384,40.4200389,50.0036931,Şəhidlər Abidəsi \ Suraxanı,Şəhidlər Abidəsi,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.15
https://www.openstreetmap.org/node/10043414583,40.4190925,50.0044307,FHN \ Suraxanı,FHN,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.24
https://www.openstreetmap.org/node/10043414584,40.4190138,50.0045648,Enerji Təchizat \ Suraxanı,Enerji Təchizat,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.25
https://www.openstreetmap.org/node/10043414596,40.4192517,50.004892,Gənclər və İdman \ Suraxanı,Gənclər və İdman,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.27
https://www.openstreetmap.org/node/10043414608,40.4211539,50.0018075,3 saylı Qadın Məsləhətxanası \ Suraxanı,3 saylı Qadın Məsləhətxanası,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.13
https://www.openstreetmap.org/node/10043414610,40.4209527,50.0010458,Elçin Şadlıq Sarayı \ Suraxanı,Elçin Şadlıq Sarayı,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.13
https://www.openstreetmap.org/node/10043414613,40.4212815,49.9987752,Ailə Həkimi Klinikası \ Suraxanı,Ailə Həkimi Klinikası,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.3
https://www.openstreetmap.org/node/10043414615,40.4217756,49.9997663,Ballı Ticarət Mərkəzi \ Suraxanı,Ballı Ticarət Mərkəzi,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.26
https://www.openstreetmap.org/node/10043414616,40.4217379,49.9993613,Madeyra \ Suraxanı,Madeyra,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.29
https://www.openstreetmap.org/node/10043442413,40.4208629,50.0041062,Atəşgah Market \ Suraxanı Dairəsi,Atəşgah Market,Suraxanı Dairəsi,1,,
https://www.openstreetmap.org/node/10043485217,40.4218981,49.9993573,Nizami Tədris Mərkəzi \ Suraxanı,Nizami Tədris Mərkəzi,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.3
https://www.openstreetmap.org/node/10043485231,40.4233796,49.9988571,Mühafizə Polisi \ Suraxanı,Mühafizə Polisi,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.45
https://www.openstreetmap.org/node/10043508235,40.4222167,50.0028482,18 saylı İdman Məktəbi \ Suraxanı,18 saylı İdman Məktəbi,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.26
https://www.openstreetmap.org/node/10043508248,40.4227405,50.0022689,Yanğından Mühafizə İdarəsi \ Suraxanı,Yanğından Mühafizə İdarəsi,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.3
https://www.openstreetmap.org/node/10045767478,40.4303125,49.9897001,Suraxanı Maşınqayırma Zavodu \ Bülbülə,Suraxanı Maşınqayırma Zavodu,Bülbülə,72,https://www.openstreetmap.org/node/3129815587,1.01
https://www.openstreetmap.org/node/10045783263,40.4384144,49.9844536,Nur Market \ Bülbülə,Nur Market,Bülbülə,72,https://www.openstreetmap.org/node/3129815587,0.84
https://www.openstreetmap.org/node/10045903817,40.4336628,49.9887921,ASC Construction Beton \ Bülbülə,ASC Construction Beton,Bülbülə,72,https://www.openstreetmap.org/node/3129815587,0.91
https://www.openstreetmap.org/node/10045903846,40.4323654,49.9884702,ATEF Gym \ Bülbülə,ATEF Gym,Bülbülə,72,https://www.openstreetmap.org/node/3129815587,0.87
https://www.openstreetmap.org/node/10045903847,40.4333841,49.9882731,ATEF Group \ Bülbülə,ATEF Group,Bülbülə,72,https://www.openstreetmap.org/node/3129815587,0.86
https://www.openstreetmap.org/node/10045924159,40.434759,49.9861032,Xonça Restoranı \ Bülbülə,Xonça Restoranı,Bülbülə,72,https://www.openstreetmap.org/node/3129815587,0.72
https://www.openstreetmap.org/node/10045961430,40.4281002,49.9929884,BNOC Company \ Bülbülə,BNOC Company,Bülbülə,72,https://www.openstreetmap.org/node/3129815587,1.35
https://www.openstreetmap.org/node/10045961431,40.4371956,49.971056,Prius Avtoservis AZ400 \ Bülbülə,Prius Avtoservis AZ400,Bülbülə,72,https://www.openstreetmap.org/node/3129815587,0.79
https://www.openstreetmap.org/node/10048184687,40.4093114,50.0016626,4 saylı Texnoloji Nəqliyyat Departamenti \ Suraxanı,4 saylı Texnoloji Nəqliyyat Departamenti,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,1.19
https://www.openstreetmap.org/node/10049624580,40.4346335,49.9876213,313 saylı Uşaq bağçası \ Bülbülə,313 saylı Uşaq bağçası,Bülbülə,72,https://www.openstreetmap.org/node/3129815587,0.83
https://www.openstreetmap.org/node/10049624606,40.4363362,49.9753153,Aydın Market \ Bülbülə,Aydın Market,Bülbülə,72,https://www.openstreetmap.org/node/3129815587,0.49
https://www.openstreetmap.org/node/10049711869,40.4351307,49.9682289,Xalça sexi \ Bülbülə,Xalça sexi,Bülbülə,72,https://www.openstreetmap.org/node/3129815587,0.89
https://www.openstreetmap.org/node/10049767655,40.431664,49.985096,31-ci Polis Bölməsi \ Bülbülə,31-ci Polis Bölməsi,Bülbülə,72,https://www.openstreetmap.org/node/3129815587,0.6
https://www.openstreetmap.org/node/10049767661,40.4315589,49.9881564,15 saylı Yataqxana \ Bülbülə,15 saylı Yataqxana,Bülbülə,72,https://www.openstreetmap.org/node/3129815587,0.85
https://www.openstreetmap.org/node/10049770500,40.4390983,49.9643974,MegaAz \ Bülbülə,MegaAz,Bülbülə,72,https://www.openstreetmap.org/node/3129815587,1.37
https://www.openstreetmap.org/node/10051981048,40.4070893,49.9891434,Araz Supermarket \ Qaraçuxur qəbistanlığı,Araz Supermarket,Qaraçuxur qəbistanlığı,1,,
https://www.openstreetmap.org/node/10051987576,40.4143088,49.98992,Hamam \ Suraxanı,Hamam,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,1.2
https://www.openstreetmap.org/node/10051987583,40.418926,49.9991253,139 MKİS \ Suraxanı,139 MKİS,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.26
https://www.openstreetmap.org/node/10051987584,40.4189056,50.0015742,Oba Market \ Suraxanı 2,Oba Market,Suraxanı 2,1,,
https://www.openstreetmap.org/node/10051987633,40.4230523,49.9945253,Sosial Müdafiə Fondu \ Suraxanı,Sosial Müdafiə Fondu,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.71
https://www.openstreetmap.org/node/10051987658,40.4186483,49.9872753,Köhnə Hamam \ Əmircan,Köhnə Hamam,Əmircan,28,https://www.openstreetmap.org/node/1885271086,0.44
https://www.openstreetmap.org/node/10051987679,40.4221289,49.9877407,Mədəniyyət Evi Əzizbəyov adına \ Əmircan,Mədəniyyət Evi Əzizbəyov adına,Əmircan,28,https://www.openstreetmap.org/node/1885271086,0.2
https://www.openstreetmap.org/node/10051987684,40.4224944,49.987805,İcra Nümayəndəliyi \ Əmircan,İcra Nümayəndəliyi,Əmircan,28,https://www.openstreetmap.org/node/1885271086,0.2
https://www.openstreetmap.org/node/10051987685,40.4226322,49.9878493,Əli Bünyadlılar Məscidi \ Əmircan,Əli Bünyadlılar Məscidi,Əmircan,28,https://www.openstreetmap.org/node/1885271086,0.2
https://www.openstreetmap.org/node/10054106500,40.4210114,50.0011443,10 saylı Notarius \ Suraxanı,10 saylı Notarius,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.13
https://www.openstreetmap.org/node/10054106515,40.4190077,50.0068112,Əlimehdi Market \ Suraxanı,Əlimehdi Market,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.43
https://www.openstreetmap.org/node/10054106516,40.4185023,50.0076078,Dezinfeksiya Stansiyası \ Suraxanı,Dezinfeksiya Stansiyası,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.51
https://www.openstreetmap.org/node/10054139717,40.4173036,50.0065443,Güllücə Market \ Suraxanı 4,Güllücə Market,Suraxanı 4,2,,
https://www.openstreetmap.org/node/10054139719,40.4176467,50.0068849,Oba Market \ Suraxanı 4,Oba Market,Suraxanı 4,2,,
https://www.openstreetmap.org/node/10054139721,40.4183226,50.0064223,Aptek 14 \ Suraxanı,Aptek 14,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.43
https://www.openstreetmap.org/node/10054139728,40.4174129,50.0071076,Rahat Market \ Suraxanı,Rahat Market,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.53
https://www.openstreetmap.org/node/10054143475,40.4241943,49.9988303,Gənclər İdman Şöbəsi \ Suraxanı,Gənclər İdman Şöbəsi,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.53
https://www.openstreetmap.org/node/10054143478,40.4242861,49.9986814,Gənclər Evi \ Suraxanı,Gənclər Evi,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.55
https://www.openstreetmap.org/node/10054239426,40.4143997,50.0061097,Gigiyena və Epidemiologiya \ Suraxanı,Gigiyena və Epidemiologiya,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.72
https://www.openstreetmap.org/node/10054239478,40.4177314,50.0064075,Suraxanı Təhsil İdarəsi \ Suraxanı,Suraxanı Təhsil İdarəsi,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.46
https://www.openstreetmap.org/node/10054239479,40.417905,50.0066087,3 saylı Uşaq İnkişaf Mərkəzi \ Suraxanı,3 saylı Uşaq İnkişaf Mərkəzi,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.46
https://www.openstreetmap.org/node/10054239499,40.4218145,50.0006099,Xan Çay Evi \ Suraxanı,Xan Çay Evi,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.23
https://www.openstreetmap.org/node/10054398398,40.4320019,49.957706,Sultan Pub \ Bakıxanov,Sultan Pub,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.07
https://www.openstreetmap.org/node/10054398403,40.4321469,49.9573848,Trikotaj Fabriki \ Bakıxanov,Trikotaj Fabriki,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.09
https://www.openstreetmap.org/node/10054437424,40.4336699,49.9564903,Stimul Hospital \ Bakıxanov,Stimul Hospital,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.28
https://www.openstreetmap.org/node/10054437472,40.4337761,49.9576503,80 saylı Məktəb \ Bakıxanov,80 saylı Məktəb,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.26
https://www.openstreetmap.org/node/10054437473,40.4334841,49.9584711,310 saylı Məktəb \ Bakıxanov,310 saylı Məktəb,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.21
https://www.openstreetmap.org/node/10054465603,40.4323255,49.955526,Nur Market \ Bakıxanov,Nur Market,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.17
https://www.openstreetmap.org/node/10054465605,40.4324807,49.9556387,Ordubad Market \ Bakıxanov,Ordubad Market,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.18
https://www.openstreetmap.org/node/10054465606,40.433627,49.9569435,Zəka Aptek \ Bakıxanov,Zəka Aptek,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.26
https://www.openstreetmap.org/node/10054465616,40.4327573,49.9581358,IEC Reabilitasiya Mərkəzi \ Bakıxanov,IEC Reabilitasiya Mərkəzi,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.14
https://www.openstreetmap.org/node/10059405919,40.4286801,49.9553543,Sərhəd Qoşunları Yataqxanası \ Bakıxanov,Sərhəd Qoşunları Yataqxanası,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,0.84
https://www.openstreetmap.org/node/10059405956,40.4278083,49.9537973,4 saylı Musiqi Məktəbi \ Bakıxanov,4 saylı Musiqi Məktəbi,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,0.86
https://www.openstreetmap.org/node/10059405986,40.4231754,49.9618158,Kristal Restoranı \ Bakıxanov,Kristal Restoranı,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,0.04
https://www.openstreetmap.org/node/10059474080,40.4221932,49.9585596,107 saylı Məktəb \ Bakıxanov,107 saylı Məktəb,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,0.27
https://www.openstreetmap.org/node/10059519165,40.4226343,49.9652544,Fireland 2 Fayrland Kompleksi \ Bakıxanov,Fireland 2 Fayrland Kompleksi,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,0.31
https://www.openstreetmap.org/node/10059565029,40.4283932,49.9574572,Zəfər MTK 1 \ Bakıxanov,Zəfər MTK 1,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,0.71
https://www.openstreetmap.org/node/10059565030,40.4254316,49.9586454,Zəfər MTK 2 \ Bakıxanov,Zəfər MTK 2,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,0.38
https://www.openstreetmap.org/node/10059565031,40.4245414,49.9592382,Bakıxanov Residencei A \ Bakıxanov,Bakıxanov Residencei A,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,0.27
https://www.openstreetmap.org/node/10059565032,40.4250968,49.9598819,Brillians Residence 1 \ Bakıxanov,Brillians Residence 1,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,0.29
https://www.openstreetmap.org/node/10061897385,40.4173465,49.9605672,Mega Palace Şadlıq Sarayı \ Bakıxanov,Mega Palace Şadlıq Sarayı,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,0.62
https://www.openstreetmap.org/node/10061897395,40.4187851,49.9624434,Klass Ticarət Mərkəzi \ Bakıxanov,Klass Ticarət Mərkəzi,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,0.46
https://www.openstreetmap.org/node/10062240338,40.420284,49.9591684,Araz Uşaq Bağçası \ Bakıxanov,Araz Uşaq Bağçası,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,0.35
https://www.openstreetmap.org/node/10065113440,40.4132449,49.9626312,Səfərbərlik Hərbi Xidmət \ Bakıxanov,Səfərbərlik Hərbi Xidmət,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.07
https://www.openstreetmap.org/node/10065142004,40.4178029,49.9651176,Aygün City \ Bakıxanov,Aygün City,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,0.63
https://www.openstreetmap.org/node/10065142027,40.4178529,49.9646468,Aygün Mall \ Bakıxanov,Aygün Mall,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,0.61
https://www.openstreetmap.org/node/10065205529,40.4164766,49.965473,Bakıxanov Residence 1 \ Bakıxanov,Bakıxanov Residence 1,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,0.78
https://www.openstreetmap.org/node/10067543724,40.4111373,49.9646147,Şəhriyar Şadlıq Sarayı \ Bakıxanov,Şəhriyar Şadlıq Sarayı,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.33
https://www.openstreetmap.org/node/10067543732,40.4126832,49.9649378,195 saylı Uşaq Bağçası \ Bakıxanov,195 saylı Uşaq Bağçası,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.16
https://www.openstreetmap.org/node/10067558569,40.4102142,49.9671654,Bərəkət Supermarket \ Bakıxanov,Bərəkət Supermarket,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.48
https://www.openstreetmap.org/node/10067558570,40.4101315,49.9670354,BMW Group Ehtiyyat Hissələri \ Bakıxanov,BMW Group Ehtiyyat Hissələri,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.49
https://www.openstreetmap.org/node/10067564620,40.4106012,49.964549,Həyat Hall Şadlıq Sarayı \ Bakıxanov,Həyat Hall Şadlıq Sarayı,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.38
